index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,days_since_start,sales,date
134420,1020,4,905,1,0,0,0,394,6718.139415609059,2014-01-30
691699,86,7,0,0,0,0,0,222,0.0,2013-08-11
233889,266,3,573,1,1,0,0,897,5933.266082207211,2015-06-17
653554,608,5,1024,1,1,0,0,535,9659.233794182212,2014-06-20
481046,708,5,493,1,1,0,1,416,4964.072480526796,2014-02-21
423103,734,3,605,1,1,0,0,400,6579.819122972772,2014-02-05
693486,776,7,0,0,0,0,0,887,0.0,2015-06-07
90193,1060,2,853,1,1,0,0,98,7787.238832831141,2013-04-09
119482,182,2,507,1,1,0,0,483,6284.154935898461,2014-04-29
525167,542,3,431,1,0,0,0,15,4598.821567011535,2013-01-16
239754,602,1,610,1,0,0,0,125,5590.249472560615,2013-05-06
332806,101,4,777,1,1,0,0,310,7981.827274903456,2013-11-07
142056,784,7,0,0,0,0,0,180,0.0,2013-06-30
673000,679,7,0,0,0,0,0,320,0.0,2013-11-17
567353,535,4,793,1,0,0,1,590,6655.629593453388,2014-08-14
696641,844,4,516,1,1,0,0,401,5009.7362103059,2014-02-06
628766,595,7,0,0,0,0,0,873,0.0,2015-05-24
544695,25,6,1831,1,0,0,0,88,12619.019265306124,2013-03-30
652921,416,3,1819,1,1,0,0,701,16278.454063492063,2014-12-03
436682,539,4,966,1,0,0,0,751,8126.028566665089,2015-01-22
158580,77,3,642,1,1,0,0,239,6781.991261433598,2013-08-28
184394,641,2,493,1,0,0,0,189,4641.401051612003,2013-07-09
523534,445,6,1201,1,0,0,0,739,8280.595234030767,2015-01-10
133026,318,5,822,1,1,0,0,122,8418.887818682862,2013-05-03
296285,394,3,539,1,0,0,0,316,5627.338091263331,2013-11-13
14477,761,5,1014,1,1,0,1,402,9458.811062059714,2014-02-07
130799,706,2,578,1,1,0,0,938,6887.117728904563,2015-07-28
17306,41,5,433,1,0,0,0,423,5698.696719493009,2014-02-28
617975,894,1,958,1,0,0,1,552,6860.459954764524,2014-07-07
668657,169,6,801,1,0,0,0,487,6917.300324025335,2014-05-03
460228,1012,1,0,0,0,1,0,524,0.0,2014-06-09
26534,310,4,868,1,1,0,0,240,9340.312963000759,2013-08-29
8504,1003,3,847,1,1,0,0,386,8062.027709598399,2014-01-22
253700,970,3,429,1,1,0,0,239,3884.7928440774226,2013-08-28
586553,239,5,627,1,1,0,0,269,6638.184591657675,2013-09-27
463307,998,1,647,1,1,0,0,804,6952.902998639923,2015-03-16
245670,278,5,692,1,0,0,0,164,6131.099283654294,2013-06-14
291128,49,2,539,1,0,0,1,875,6743.8998439546685,2015-05-26
615053,603,3,0,0,1,0,1,239,0.0,2013-08-28
263461,658,2,824,1,1,0,0,119,8293.715591324915,2013-04-30
42414,1072,3,786,1,1,0,0,36,7962.070213528604,2013-02-06
527688,1028,2,587,1,1,0,1,294,6031.163808035091,2013-10-22
697845,288,4,489,1,1,0,0,898,6261.725423486472,2015-06-18
28136,111,1,838,1,1,0,1,818,11064.24484397012,2015-03-30
245444,581,2,703,1,1,0,0,924,8460.30208173397,2015-07-14
394116,979,7,0,0,0,0,0,131,0.0,2013-05-12
601504,644,7,0,0,0,0,0,782,0.0,2015-02-22
349857,589,1,577,1,1,0,0,153,6323.914479920902,2013-06-03
658989,295,2,619,1,0,0,0,420,4644.02565222226,2014-02-25
73913,388,1,1586,1,1,0,0,48,13824.533571428572,2013-02-18
579219,9,6,621,1,0,0,0,641,5848.343040354684,2014-10-04
628094,445,4,1381,1,1,0,1,240,9816.298185966763,2013-08-29
430442,204,4,445,1,0,0,1,247,4649.089173787825,2013-09-05
694123,296,1,1011,1,1,0,0,643,8958.387984191977,2014-10-06
637678,497,7,0,0,0,0,0,873,0.0,2015-05-24
697006,481,1,523,1,1,0,0,48,6038.650525939461,2013-02-18
174454,1100,6,569,1,0,0,0,704,4509.091405895691,2014-12-06
290329,588,6,614,1,0,0,0,347,5260.520697255812,2013-12-14
79977,290,2,918,1,1,0,1,371,9943.58331541619,2014-01-07
561228,1107,4,635,1,0,0,1,877,6055.648395385033,2015-05-28
645402,1019,6,820,1,0,0,0,389,7551.818189766411,2014-01-25
187053,945,5,545,1,0,0,0,381,4471.53727841493,2014-01-17
545699,770,7,0,0,0,0,0,663,0.0,2014-10-26
101633,1041,4,0,0,1,1,1,226,0.0,2013-08-15
281213,433,3,898,1,1,0,1,211,8905.193119541162,2013-07-31
303302,190,2,738,1,1,0,0,322,7659.432148330886,2013-11-19
358148,843,3,962,1,1,0,1,939,8781.707642102418,2015-07-29
686634,937,3,689,1,1,0,1,85,7899.130856107914,2013-03-27
66159,333,7,0,0,0,0,0,159,0.0,2013-06-09
668588,302,3,337,1,1,0,0,638,4188.7740733869305,2014-10-01
402857,329,7,0,0,0,0,0,817,0.0,2015-03-29
354382,1034,6,290,1,0,0,0,676,2887.755787195117,2014-11-08
12107,734,6,289,1,0,0,0,739,2924.151950024104,2015-01-10
469435,892,4,861,1,1,0,0,282,8237.381320344073,2013-10-10
500089,96,4,532,1,0,0,1,93,4779.5103523483,2013-04-04
290988,578,2,762,1,0,0,0,903,6199.945481953717,2015-06-23
178794,593,3,1035,1,0,0,0,463,7785.326026386726,2014-04-09
624708,958,2,595,1,1,0,0,490,5656.511703838797,2014-05-06
677489,944,5,1135,1,1,0,1,612,7938.472386526541,2014-09-05
298677,524,5,913,1,0,0,0,318,8391.450985864107,2013-11-15
703190,311,1,1049,1,0,0,1,356,9695.515442063266,2013-12-23
130811,501,3,615,1,1,0,1,778,6388.197154398471,2015-02-18
110239,1039,3,1233,1,1,0,1,211,11325.163156298056,2013-07-31
624648,511,1,863,1,1,0,0,559,8299.414327710143,2014-07-14
217090,58,4,594,1,1,0,0,940,7332.101303651595,2015-07-30
110364,963,5,717,1,0,0,1,934,5927.852362199658,2015-07-24
678970,860,4,638,1,1,0,0,387,4945.150897504827,2014-01-23
418148,114,1,515,1,0,0,0,888,4557.679923085517,2015-06-08
445220,20,3,753,1,0,0,1,43,6673.12332055148,2013-02-13
126944,33,4,743,1,1,0,0,170,7471.629229614042,2013-06-20
349411,255,2,621,1,1,0,0,49,6399.968204360443,2013-02-19
630781,458,7,0,0,0,0,0,628,0.0,2014-09-21
463948,963,6,354,1,0,0,0,235,3419.845835091867,2013-08-24
452373,167,7,0,0,0,0,0,887,0.0,2015-06-07
324245,849,6,861,1,0,0,0,837,7897.487869262816,2015-04-18
222694,208,7,0,0,0,0,0,544,0.0,2014-06-29
48646,85,6,687,1,0,0,0,312,5635.239934119684,2013-11-09
626354,341,7,0,0,0,0,0,579,0.0,2014-08-03
651600,841,5,425,1,0,0,0,801,3572.6324772341277,2015-03-13
85679,234,3,787,1,0,0,0,330,7623.032521479248,2013-11-27
183869,333,7,0,0,0,0,0,649,0.0,2014-10-12
283159,78,7,0,0,0,0,0,103,0.0,2013-04-14
634703,764,7,0,0,0,0,0,376,0.0,2014-01-12
706142,5,7,0,0,0,0,0,250,0.0,2013-09-08
522728,547,6,688,1,0,0,0,823,5960.989684871247,2015-04-04
663580,705,6,686,1,0,0,0,487,6210.312876980201,2014-05-03
46119,244,5,534,1,0,0,1,360,5066.331305197923,2013-12-27
250823,513,3,1681,1,0,0,0,708,13834.482054293292,2014-12-10
613782,894,6,753,1,0,0,0,445,5921.764978325206,2014-03-22
200809,974,2,1806,1,1,0,0,35,13844.9003283208,2013-02-05
269386,814,7,0,0,0,0,0,530,0.0,2014-06-15
288820,989,5,637,1,1,0,0,808,6305.278493088993,2015-03-20
365858,135,7,0,0,0,0,0,264,0.0,2013-09-22
616253,425,1,590,1,1,0,0,832,7550.492440966748,2015-04-13
260287,875,6,352,1,0,0,0,221,3372.5014756714495,2013-08-10
168584,914,7,0,0,0,0,0,523,0.0,2014-06-08
667415,1017,4,0,0,0,1,0,275,0.0,2013-10-03
666578,880,1,0,0,0,1,0,874,0.0,2015-05-25
443663,813,1,845,1,1,0,0,440,8231.329949154895,2014-03-17
103282,374,1,1097,1,1,0,0,489,10045.22429485821,2014-05-05
659814,883,3,417,1,0,0,1,932,4196.6114010282,2015-07-22
204523,348,4,665,1,0,0,1,233,7120.892470691327,2013-08-22
105679,529,5,777,1,1,0,0,115,7852.100615047102,2013-04-26
571093,758,6,415,1,0,0,0,242,3395.4451818974576,2013-08-31
41097,698,6,1706,1,0,0,0,228,12624.269773654916,2013-08-17
139328,1115,2,411,1,1,0,0,308,6279.857142857143,2013-11-05
338773,216,2,676,1,0,0,1,231,4894.429150426875,2013-08-20
196518,753,7,0,0,0,0,0,572,0.0,2014-07-27
283593,736,1,641,1,1,0,1,468,7103.588836468187,2014-04-14
260425,229,5,653,1,0,0,0,906,7096.005613888355,2015-06-26
8772,1078,6,438,1,0,0,0,844,4874.607976591519,2015-04-25
165827,715,4,688,1,1,0,0,534,7188.62392274528,2014-06-19
711567,748,2,344,1,0,0,1,588,3593.181987631086,2014-08-12
25887,202,7,0,0,0,0,0,341,0.0,2013-12-08
46929,626,5,922,1,1,0,0,766,8719.955294939424,2015-02-06
252401,364,2,660,1,0,0,0,525,5186.656618594912,2014-06-10
544688,791,6,831,1,0,0,0,774,7278.502962030891,2015-02-14
630754,8,6,307,1,0,0,0,249,2616.216313363575,2013-09-07
355922,33,1,932,1,1,0,0,657,9759.860513906007,2014-10-20
553915,54,1,560,1,0,0,0,328,6347.845089487375,2013-11-25
491425,59,2,691,1,1,0,0,518,7475.729228119645,2014-06-03
42394,681,1,431,1,0,0,1,727,3917.19425591625,2014-12-29
178531,267,5,1510,1,0,0,0,346,12404.304293758347,2013-12-13
63227,39,1,1046,1,1,0,0,6,10708.158936451619,2013-01-07
513313,557,2,721,1,1,0,1,210,6028.507857454135,2013-07-30
522520,1058,4,678,1,1,0,1,240,6944.976861877815,2013-08-29
492008,99,1,431,1,0,0,0,769,4412.216819707891,2015-02-09
26376,641,4,560,1,0,0,0,408,5289.94771721731,2014-02-13
141308,537,5,646,1,0,0,0,773,5810.814759477478,2015-02-13
695853,198,5,493,1,1,0,1,486,5677.226560373972,2014-05-02
699596,994,6,257,1,0,0,0,900,2409.629509500352,2015-06-20
11724,1034,5,796,1,0,0,0,409,5969.496859829339,2014-02-14
475449,1068,4,293,1,1,0,0,646,4335.142857142857,2014-10-09
77094,264,3,837,1,0,0,0,218,6475.647177595685,2013-08-07
596587,427,2,829,1,1,0,1,147,8523.229242034367,2013-05-28
424708,663,1,803,1,1,0,0,398,7923.681221106014,2014-02-03
133400,452,2,438,1,0,0,0,889,4530.554937463329,2015-06-09
372317,78,4,502,1,1,0,0,744,4364.377430115382,2015-01-15
469875,487,5,640,1,0,0,0,689,6140.140265400424,2014-11-21
489986,960,3,614,1,1,0,0,869,6197.449505035385,2015-05-20
76537,209,4,582,1,0,0,0,317,5576.932159398996,2013-11-14
228691,506,5,794,1,0,0,0,178,6335.938835228031,2013-06-28
500104,789,4,522,1,1,0,0,856,3928.739891774891,2015-05-07
351509,257,2,916,1,0,0,1,91,6647.253356228757,2013-04-02
403418,367,1,520,1,0,0,0,664,4927.656603819797,2014-10-27
141754,264,2,813,1,1,0,1,574,7397.890594197599,2014-07-29
708723,464,3,1234,1,1,0,0,848,11042.71379715272,2015-04-29
606514,459,5,1228,1,1,0,0,521,10038.506843504345,2014-06-06
573456,841,3,411,1,0,0,0,708,3488.2497298753055,2014-12-10
412036,675,4,675,1,1,0,0,324,7240.768179037064,2013-11-21
454167,150,2,824,1,1,0,0,854,9049.943405568722,2015-05-05
536326,808,5,585,1,0,0,0,906,6160.670070935078,2015-06-26
195050,4,2,1092,1,0,0,0,434,7559.78539867322,2014-03-11
401658,104,7,0,0,0,0,0,796,0.0,2015-03-08
666654,241,1,620,1,0,0,0,188,5244.7451071632495,2013-07-08
549369,17,5,823,1,0,0,0,73,6277.973069731358,2013-03-15
525044,844,1,582,1,1,0,0,713,6394.397012491872,2014-12-15
92889,1112,5,700,1,0,0,0,465,7735.938275510204,2014-04-11
417990,639,2,418,1,0,0,0,539,3807.261569065962,2014-06-24
560400,968,1,1339,1,1,0,0,335,13124.329669513654,2013-12-02
332572,329,6,429,1,0,0,0,312,4047.569747108331,2013-11-09
380004,365,2,571,1,1,0,0,385,5947.46093768536,2014-01-21
380320,682,2,2045,1,1,0,0,644,14348.987428897808,2014-10-07
485277,1084,5,810,1,1,0,0,857,7512.120797555534,2015-05-08
214984,1107,4,590,1,0,0,0,933,5289.400634984182,2015-07-23
347030,601,3,0,0,0,1,1,365,0.0,2014-01-01
554331,450,5,1138,1,1,0,1,213,10064.088619944805,2013-08-02
180182,808,3,589,1,1,0,1,596,7197.107714552738,2014-08-20
91585,226,5,1038,1,1,0,0,150,9478.20778441686,2013-05-31
337287,224,6,432,1,0,0,0,151,4493.1671971139895,2013-06-01
5922,364,2,592,1,0,0,0,343,4795.204196623218,2013-12-10
668590,483,1,787,1,1,0,0,146,7189.653138451775,2013-05-27
162038,536,6,0,0,0,1,0,669,0.0,2014-11-01
570046,346,5,857,1,1,0,0,703,10671.497316862627,2014-12-05
125515,1010,3,618,1,0,0,0,890,5699.069296626117,2015-06-10
631827,927,5,774,1,1,0,0,388,7624.054354501399,2014-01-24
488238,476,3,670,1,1,0,0,99,6346.714974118204,2013-04-10
595013,309,1,0,0,0,2,1,825,0.0,2015-04-06
669612,190,5,684,1,1,0,0,444,6994.914893408843,2014-03-21
522340,1065,6,320,1,0,0,0,844,2902.9286047190762,2015-04-25
145188,429,7,0,0,0,0,0,502,0.0,2014-05-18
29075,893,7,0,0,0,0,0,432,0.0,2014-03-09
620257,113,6,789,1,0,0,0,158,7174.880356035264,2013-06-08
423909,184,6,486,1,0,0,0,536,4788.914221193837,2014-06-21
5513,885,4,862,1,1,0,1,646,7568.014472310205,2014-10-09
157741,331,6,597,1,0,0,0,382,4664.517799475521,2014-01-18
403411,805,5,557,1,1,0,0,794,6728.235791576847,2015-03-06
668630,379,4,432,1,0,0,0,541,3982.622381608817,2014-06-26
679924,454,5,0,0,0,1,1,668,0.0,2014-10-31
127691,780,6,263,1,0,0,0,25,2323.8807461505994,2013-01-26
350679,712,5,501,1,0,0,1,143,4950.430216327932,2013-05-24
176758,876,7,0,0,0,0,0,551,0.0,2014-07-06
468908,675,3,0,0,0,3,1,358,0.0,2013-12-25
491932,1112,2,777,1,1,0,0,805,8786.764865265244,2015-03-17
528951,645,1,1573,1,1,0,0,867,14438.400695282844,2015-05-18
708502,271,5,788,1,0,0,1,864,7315.433233616929,2015-05-15
225772,664,3,537,1,0,0,0,92,4815.278119531185,2013-04-03
646442,680,1,823,1,0,0,0,216,6724.145891357083,2013-08-05
65737,534,4,503,1,1,0,0,79,5536.25331705584,2013-03-21
495271,3,5,965,1,0,0,0,514,7904.402632943113,2014-05-30
678378,877,1,1155,1,0,0,1,363,11226.399609395614,2013-12-30
540127,674,4,898,1,0,0,0,618,6426.487149786356,2014-09-11
655764,396,4,1204,1,0,0,0,247,9504.850136949604,2013-09-05
668040,931,6,251,1,0,0,0,95,2193.10503944044,2013-04-06
5574,578,3,909,1,1,0,0,610,8496.186042342639,2014-09-03
540911,409,5,467,1,0,0,0,556,4476.182423100214,2014-07-11
234996,206,6,498,1,0,0,0,137,4892.540181522918,2013-05-18
144721,108,6,1180,1,0,0,0,354,10480.904495598767,2013-12-21
454454,760,7,0,0,0,0,0,929,0.0,2015-07-19
42681,922,5,750,1,1,0,0,521,7658.6334894650445,2014-06-06
685198,1080,3,920,1,1,0,0,337,10801.429731510205,2013-12-04
245786,845,7,0,0,0,0,0,12,0.0,2013-01-13
489190,1014,3,1417,1,1,0,0,694,12840.644564937897,2014-11-26
452872,554,6,345,1,0,0,0,60,3317.465265161447,2013-03-02
438242,971,5,882,1,0,0,0,619,6679.915889321689,2014-09-12
173708,736,3,550,1,1,0,0,183,6037.790865332785,2013-07-03
500897,1113,3,617,1,0,0,0,71,5317.2284765392205,2013-03-13
252009,345,6,313,1,0,0,0,746,3518.1307686291975,2015-01-17
489277,358,1,974,1,0,0,0,391,7625.167267249915,2014-01-27
217799,27,6,909,1,0,0,0,242,7355.354746635826,2013-08-31
570087,210,3,266,1,0,0,0,57,2248.586292460578,2013-02-27
277343,1087,6,530,1,0,0,0,263,5014.6061859303445,2013-09-21
246393,344,1,1258,1,0,0,1,860,9276.206774205533,2015-05-11
333826,116,1,764,1,0,0,0,419,6750.775478842363,2014-02-24
273126,385,4,0,0,0,1,0,128,0.0,2013-05-09
633257,139,2,402,1,0,0,0,917,4320.805559196683,2015-07-07
536436,837,3,274,1,1,0,0,78,3073.885714285714,2013-03-20
392807,151,6,642,1,0,0,0,445,6058.413273449942,2014-03-22
9658,325,5,727,1,1,0,0,885,8215.696426828603,2015-06-05
672437,1096,7,0,0,0,0,0,40,0.0,2013-02-10
495729,255,5,595,1,1,0,0,549,6328.0593411732,2014-07-04
463735,916,6,581,1,0,0,0,207,4737.849548878997,2013-07-27
639793,784,4,797,1,1,0,0,387,7698.882691551715,2014-01-23
480953,632,5,807,1,0,0,0,45,6213.238388885069,2013-02-15
410159,391,1,950,1,1,0,0,48,9876.809869649462,2013-02-18
615202,398,2,615,1,1,0,0,777,6342.421072678302,2015-02-17
293906,929,1,904,1,1,0,0,489,8722.731735229852,2014-05-05
392923,294,1,946,1,0,0,0,405,7214.219898355297,2014-02-10
196232,319,1,783,1,0,0,0,552,6759.678198995065,2014-07-07
596255,75,6,621,1,0,0,0,795,6046.2882714692,2015-03-07
549235,178,5,943,1,0,0,0,164,7347.885196597743,2013-06-14
230156,779,4,807,1,1,0,0,65,7550.8196025183015,2013-03-07
597117,737,2,1077,1,1,0,0,693,9791.67235477055,2014-11-25
685371,305,5,502,1,1,0,0,416,5127.188203515754,2014-02-21
646858,454,6,257,1,0,0,0,375,2150.526111262618,2014-01-11
251679,218,5,693,1,1,0,0,311,6492.650999242949,2013-11-08
67256,820,3,1138,1,1,0,0,155,12321.246901339518,2013-06-05
241647,898,1,1057,1,1,0,0,181,10200.548708358469,2013-07-01
84242,125,4,1877,1,1,0,0,548,15285.202138443226,2014-07-03
264455,829,4,808,1,1,0,0,282,7418.82284801426,2013-10-10
700950,451,6,482,1,0,0,0,886,5059.789766622147,2015-06-06
466720,78,2,519,1,1,0,0,756,4366.731894217032,2015-01-27
220602,301,7,0,0,0,0,0,796,0.0,2015-03-08
437208,781,2,670,1,0,0,0,42,5147.904729973713,2013-02-12
88172,255,3,698,1,1,0,1,911,7505.369984939447,2015-07-01
441975,450,7,0,0,0,0,0,677,0.0,2014-11-09
66246,132,3,603,1,1,0,0,757,6508.158952963903,2015-01-28
400714,704,2,1343,1,1,0,0,455,13203.975380094458,2014-04-01
629670,956,4,512,1,0,0,0,331,4132.344280729629,2013-11-28
354403,1105,1,425,1,0,0,1,650,3545.0924586395236,2014-10-13
229713,395,5,583,1,1,0,0,857,5639.535432637402,2015-05-08
392982,224,2,342,1,0,0,0,42,4052.327846081024,2013-02-12
16858,291,6,456,1,0,0,0,816,4393.075722251485,2015-03-28
201905,86,3,673,1,1,0,0,155,6509.072199045891,2013-06-05
53626,963,4,1106,1,0,0,0,142,9669.296255042369,2013-05-23
475129,246,2,1058,1,1,0,0,399,9081.834445910326,2014-02-04
504712,846,4,786,1,1,0,0,268,7776.855291476602,2013-09-26
600087,476,3,560,1,0,0,0,631,5018.652403336619,2014-09-24
230229,773,1,921,1,1,0,0,895,10349.089806754317,2015-06-15
675976,1108,2,1101,1,1,0,0,350,12335.246666666668,2013-12-17
137686,147,1,1199,1,1,0,0,545,12090.025796894628,2014-06-30
582562,929,1,1015,1,0,0,0,216,7344.564128131389,2013-08-05
323476,619,5,483,1,1,0,0,493,5126.79770879971,2014-05-09
136418,719,7,0,0,0,0,0,929,0.0,2015-07-19
111652,131,5,614,1,1,0,0,325,6282.9440341057625,2013-11-22
678755,502,6,1380,1,0,0,0,879,9343.96502206321,2015-05-30
67477,1006,1,766,1,0,0,0,188,5305.150579386206,2013-07-08
564828,120,2,558,1,0,0,0,231,5020.735193787576,2013-08-20
570369,240,7,0,0,0,0,0,614,0.0,2014-09-07
123695,874,2,477,1,0,0,0,707,4533.089036121019,2014-12-09
230390,190,1,695,1,0,0,0,272,6651.048550623671,2013-09-30
394879,790,7,0,0,0,0,0,817,0.0,2015-03-29
359641,1059,4,1106,1,1,0,0,534,9018.327274911,2014-06-19
413992,509,6,367,1,0,0,0,165,3820.65050409883,2013-06-15
281975,1057,3,592,1,1,0,0,624,6484.490088474249,2014-09-17
197809,990,3,528,1,1,0,0,757,6022.084652788119,2015-01-28
383747,130,1,677,1,1,0,1,580,7185.328861957746,2014-08-04
337889,571,6,782,1,0,0,0,788,6978.706502971315,2015-02-28
654060,675,2,521,1,1,0,0,49,5669.676056656908,2013-02-19
604564,424,6,811,1,0,0,0,865,7148.367504509303,2015-05-16
174211,722,6,1081,1,0,0,0,739,10123.243674555162,2015-01-10
197231,891,4,936,1,0,0,1,569,6583.533704322401,2014-07-24
514692,244,3,566,1,1,0,0,610,5992.577958242241,2014-09-03
15349,338,7,0,0,0,0,1,593,0.0,2014-08-17
206461,532,1,1311,1,0,0,0,328,10806.501774497496,2013-11-25
10577,762,1,431,1,1,0,1,237,4855.266956757017,2013-08-26
497421,523,2,1627,1,1,0,1,581,13939.623507843346,2014-08-05
415599,947,5,1197,1,1,0,1,535,10077.450722218045,2014-06-20
51571,584,2,325,1,0,0,1,588,3173.8950965819686,2014-08-12
609730,456,4,1239,1,1,0,0,716,11627.30918308106,2014-12-18
296632,905,1,1936,1,1,0,0,97,15235.868571428571,2013-04-08
423520,186,6,399,1,0,0,0,767,3964.2255899485817,2015-02-07
290548,798,4,984,1,1,1,0,884,9792.743115342928,2015-06-04
419665,276,3,431,1,0,0,0,799,4060.107980829028,2015-03-11
420538,856,3,1001,1,0,0,1,1,7589.893517324979,2013-01-02
217544,538,2,542,1,0,0,0,749,4522.041711482762,2015-01-20
132638,904,7,0,0,0,0,0,782,0.0,2015-02-22
161231,1093,5,921,1,1,0,1,227,8884.615960206162,2013-08-16
60960,211,7,0,0,0,0,0,47,0.0,2013-02-17
669836,1073,1,868,1,1,0,0,755,8295.695923495223,2015-01-26
468622,1092,7,0,0,0,0,0,789,0.0,2015-03-01
305160,641,4,439,1,0,0,1,205,4032.544456476061,2013-07-25
2335,835,3,693,1,1,0,0,400,5863.850264545752,2014-02-05
3194,87,7,0,0,0,0,0,362,0.0,2013-12-29
412316,979,5,642,1,1,0,0,549,6802.9296339294115,2014-07-04
98287,295,1,786,1,1,0,0,853,7887.201704957831,2015-05-04
695502,1103,2,459,1,1,0,0,518,6341.402003475553,2014-06-03
630407,155,4,571,1,1,0,1,240,6757.163031459939,2013-08-29
571087,744,3,820,1,1,0,0,855,8733.836598200125,2015-05-06
432742,93,4,634,1,1,0,1,562,6757.299362101158,2014-07-17
71057,753,3,756,1,1,0,0,113,7711.832591173003,2013-04-24
256949,904,7,0,0,0,0,0,250,0.0,2013-09-08
497297,980,1,801,1,1,0,0,321,7974.998482864579,2013-11-18
362059,1081,2,786,1,1,0,0,854,8514.44024582657,2015-05-05
114603,581,2,521,1,0,0,0,889,4933.09894907126,2015-06-09
537324,23,7,0,0,0,0,0,26,0.0,2013-01-27
302542,1095,5,676,1,1,0,0,283,5347.333136539981,2013-10-11
477958,844,3,664,1,1,0,0,883,7125.675060982506,2015-06-03
372155,343,1,572,1,0,0,0,496,5279.978026576635,2014-05-12
497614,714,2,364,1,1,0,0,336,4840.741767702885,2013-12-03
115863,397,1,1027,1,1,0,0,181,9464.982819321438,2013-07-01
536522,967,2,1075,1,1,0,1,595,10519.767070655807,2014-08-19
60343,188,5,370,1,0,0,1,3,3753.424047846527,2013-01-04
150664,302,1,276,1,0,0,0,888,2987.0294382227607,2015-06-08
7299,281,6,683,1,0,0,0,214,5271.979775883919,2013-08-03
114384,684,6,731,1,0,0,0,242,6599.081152253778,2013-08-31
693342,690,1,1007,1,1,0,1,818,14184.175318759786,2015-03-30
547500,357,4,946,1,1,0,0,114,8725.956785843606,2013-04-25
24623,1071,3,748,1,1,0,0,491,7107.267962682126,2014-05-07
664784,961,5,0,0,1,1,0,640,0.0,2014-10-03
337487,155,4,0,0,1,1,1,884,0.0,2015-06-04
670167,730,5,1429,1,1,0,0,150,12762.656655587594,2013-05-31
224544,172,2,881,1,1,0,0,763,8415.040368473807,2015-02-03
108066,310,2,780,1,1,0,0,266,8658.163002561661,2013-09-24
694229,913,6,1103,1,0,0,0,466,8076.436851395107,2014-04-12
234270,544,3,2176,1,1,0,0,8,17053.630925507026,2013-01-09
172277,1000,2,893,1,1,0,0,63,9838.50712775652,2013-03-05
562833,16,1,1070,1,1,0,0,846,10397.931435778924,2015-04-27
467388,1026,1,1630,1,1,0,0,48,14295.274995134258,2013-02-18
481994,568,7,0,0,0,0,1,474,0.0,2014-04-20
74511,897,2,281,1,0,0,0,812,2536.61483192716,2015-03-24
180279,515,5,887,1,1,0,0,612,8430.474718416035,2014-09-05
563513,600,1,726,1,1,0,0,622,8716.739169883578,2014-09-15
673266,413,5,936,1,0,0,0,465,7504.31288957876,2014-04-11
361359,233,5,1064,1,1,0,0,836,9486.591524627911,2015-04-17
570560,594,2,489,1,1,0,0,924,5108.6021751444905,2015-07-14
429539,239,2,603,1,1,0,0,714,7058.082352368487,2014-12-16
549400,390,6,886,1,0,0,0,893,8016.141954331182,2015-06-13
150021,100,3,853,1,1,0,1,225,8951.080059682532,2013-08-14
696001,360,5,886,1,1,0,1,283,8713.962797983948,2013-10-11
441003,1084,4,827,1,0,0,0,345,6072.587669889008,2013-12-12
